Unnamed: 0,website,hop,ip,country,lat,lgn
445,katolsk.no,5,195.18.217.61,NO,59.95,10.75
446,katolsk.no,6,81.175.32.225,NO,59.905,10.7487
447,katolsk.no,7,81.175.32.170,NO,59.905,10.7487
448,katolsk.no,8,77.88.98.35,NO,59.9111,10.5278
449,katolsk.no,9,77.88.108.15,NO,59.905,10.7487
450,newdev.no,2,195.0.224.1,NO,59.2442,10.3966
451,newdev.no,3,195.0.242.133,NO,59.95,10.75
452,newdev.no,4,195.0.244.48,NO,59.95,10.75
453,newdev.no,5,185.1.55.59,NO,59.905,10.7487
454,newdev.no,6,193.28.236.254,NO,59.95,10.75
455,newdev.no,7,62.97.205.82,NO,60.3911,5.3247
456,newdev.no,8,62.97.251.205,NO,59.4138,5.268
457,newdev.no,9,31.24.128.97,NO,59.95,10.75
458,kattugla.no,2,195.0.224.1,NO,59.2442,10.3966
459,kattugla.no,3,195.0.242.133,NO,59.95,10.75
460,kattugla.no,4,195.0.244.48,NO,59.95,10.75
461,kattugla.no,5,185.1.55.84,NO,59.905,10.7487
462,kattugla.no,6,193.200.92.2,NO,59.95,10.75
463,kattugla.no,7,193.200.93.245,NO,59.95,10.75
464,prisjakt.no,2,195.0.224.1,NO,59.2442,10.3966
465,prisjakt.no,3,195.0.242.133,NO,59.95,10.75
466,prisjakt.no,4,193.75.1.70,NO,59.95,10.75
467,prisjakt.no,5,193.90.113.13,NO,59.95,10.75
468,prisjakt.no,6,194.68.123.160,SE,56.5248,16.3788
469,oslomet.no,2,195.0.224.1,NO,59.2442,10.3966
470,oslomet.no,3,195.0.242.133,NO,59.95,10.75
471,oslomet.no,4,195.0.244.48,NO,59.95,10.75
472,oslomet.no,5,185.1.55.1,NO,59.905,10.7487
473,oslomet.no,6,128.39.255.111,NO,59.4876,10.3176
474,oslomet.no,7,128.39.230.23,NO,59.956,11.0492
475,oslomet.no,8,158.36.84.54,NO,59.7439,10.2045
476,oslomet.no,9,158.36.161.46,NO,59.905,10.7487
477,forsvarsbygg.no,2,195.0.224.1,NO,59.2442,10.3966
478,forsvarsbygg.no,3,195.0.242.133,NO,59.95,10.75
479,forsvarsbygg.no,4,195.0.242.39,NO,59.95,10.75
480,forsvarsbygg.no,5,194.19.79.31,NO,59.905,10.7487
481,forsvarsbygg.no,6,93.190.81.242,NO,59.9127,10.7461
482,gaffa.no,2,195.0.224.1,NO,59.2442,10.3966
483,gaffa.no,3,195.0.242.133,NO,59.95,10.75
484,gaffa.no,4,195.0.244.48,NO,59.95,10.75
485,gaffa.no,5,99.82.177.28,US,39.0481,-77.4728
486,instabart.no,2,195.0.224.1,NO,59.2442,10.3966
487,instabart.no,3,195.0.242.137,NO,59.95,10.75
488,instabart.no,4,195.0.240.151,NO,59.95,10.75
489,instabart.no,11,87.230.114.206,DE,51.45,7.0167
490,instabart.no,12,185.24.99.67,GB,51.1953,-0.7868
491,instabart.no,13,185.20.49.6,GB,51.4964,-0.1224
492,se.no,2,195.0.224.1,NO,59.2442,10.3966
493,se.no,3,195.0.242.133,NO,59.95,10.75
494,se.no,4,195.0.244.48,NO,59.95,10.75
495,se.no,5,185.1.55.81,NO,59.905,10.7487
496,se.no,6,87.238.33.182,NO,59.905,10.7487
497,mycall.no,2,195.0.224.1,NO,59.2442,10.3966
498,mycall.no,3,195.0.242.133,NO,59.95,10.75
499,mycall.no,4,195.0.244.48,NO,59.95,10.75
500,mycall.no,5,185.1.55.23,NO,59.905,10.7487
501,mycall.no,6,212.169.71.3,NO,59.95,10.75
502,mycall.no,7,89.254.126.182,NO,59.95,10.75
503,mycall.no,8,89.254.126.182,NO,59.95,10.75
504,mycall.no,9,89.254.64.73,NO,59.95,10.75
505,minmote.no,2,195.0.224.1,NO,59.2442,10.3966
506,minmote.no,3,195.0.242.133,NO,59.95,10.75
507,minmote.no,4,195.0.243.193,NO,59.95,10.75
508,minmote.no,5,195.88.54.32,NO,59.95,10.75
509,samordnaopptak.no,2,195.0.224.1,NO,59.2442,10.3966
510,samordnaopptak.no,3,195.0.242.133,NO,59.95,10.75
511,samordnaopptak.no,4,195.0.244.48,NO,59.95,10.75
512,samordnaopptak.no,5,185.1.55.1,NO,59.905,10.7487
513,samordnaopptak.no,6,128.39.65.18,NO,58.1621,7.9967
514,samordnaopptak.no,7,129.240.25.102,NO,59.95,10.75
515,samordnaopptak.no,8,129.240.25.214,NO,59.95,10.75
516,samordnaopptak.no,9,129.240.171.22,NO,59.95,10.75
517,outland.no,2,195.0.224.1,NO,59.2442,10.3966
518,outland.no,3,195.0.242.133,NO,59.95,10.75
519,outland.no,4,195.0.244.48,NO,59.95,10.75
520,outland.no,5,185.1.55.66,NO,59.905,10.7487
521,outland.no,6,213.167.114.218,NO,59.95,10.75
522,outland.no,7,81.166.123.92,NO,59.4163,5.4045
523,outland.no,8,213.167.114.3,NO,59.95,10.75
524,outland.no,9,81.166.114.187,NO,59.95,10.75
525,outland.no,10,185.20.104.248,NO,59.95,10.75
526,blikk.no,2,195.0.224.1,NO,59.2442,10.3966
527,blikk.no,3,195.0.242.137,NO,59.95,10.75
528,blikk.no,4,195.0.240.151,NO,59.95,10.75
529,blikk.no,9,213.239.224.26,DE,51.2993,9.491
530,blikk.no,10,213.239.224.170,DE,51.2993,9.491
531,blikk.no,11,213.239.252.17,DE,51.2993,9.491
532,blikk.no,12,213.239.252.30,DE,51.2993,9.491
533,blikk.no,13,213.239.229.90,DE,51.2993,9.491
534,blikk.no,14,176.9.89.113,DE,51.2993,9.491
535,htls.no,2,195.0.224.1,NO,59.2442,10.3966
536,htls.no,3,195.0.242.133,NO,59.95,10.75
537,htls.no,4,195.0.244.48,NO,59.95,10.75
538,htls.no,5,185.1.55.15,NO,59.905,10.7487
539,htls.no,6,212.33.157.19,NO,58.9701,5.7333
540,htls.no,7,212.33.135.79,NO,59.95,10.75
541,htls.no,8,212.33.145.50,NO,58.9667,5.75
542,htls.no,9,185.145.188.4,NO,59.95,10.75
543,htls.no,10,193.93.253.41,NO,59.95,10.75
544,vif-fotball.no,2,195.0.224.1,NO,59.2442,10.3966
545,vif-fotball.no,3,195.0.242.133,NO,59.95,10.75
546,vif-fotball.no,4,195.0.244.48,NO,59.95,10.75
547,vif-fotball.no,5,185.1.55.22,NO,59.905,10.7487
548,vif-fotball.no,6,194.63.255.4,NO,59.95,10.75
549,vif-fotball.no,7,194.63.248.52,NO,59.95,10.75
550,knowit.no,2,195.0.224.1,NO,59.2442,10.3966
551,knowit.no,3,195.0.242.133,NO,59.95,10.75
552,knowit.no,4,195.0.244.48,NO,59.95,10.75
553,knowit.no,5,62.140.27.85,RO,44.4333,26.1
554,knowit.no,6,4.69.158.249,US,37.751,-97.822
555,knowit.no,7,130.244.200.128,SE,59.3247,18.055999999999997
556,knowit.no,8,130.244.64.70,SE,59.3247,18.055999999999997
557,knowit.no,9,130.244.39.185,SE,59.3247,18.055999999999997
558,knowit.no,10,130.244.83.241,SE,59.3247,18.055999999999997
559,knowit.no,11,84.19.142.1,SE,57.9303,12.5334
560,knowit.no,12,84.19.148.27,SE,57.6687,12.5727
561,itavisen.no,2,195.0.224.1,NO,59.2442,10.3966
562,itavisen.no,3,195.0.242.137,NO,59.95,10.75
563,itavisen.no,4,195.0.240.151,NO,59.95,10.75
564,itavisen.no,9,104.20.175.29,US,37.751,-97.822
565,dagsavisen.no,2,195.0.224.1,NO,59.2442,10.3966
566,dagsavisen.no,3,195.0.242.133,NO,59.95,10.75
567,dagsavisen.no,4,195.0.244.48,NO,59.95,10.75
568,dagsavisen.no,5,185.1.55.22,NO,59.905,10.7487
569,dagsavisen.no,6,194.63.255.4,NO,59.95,10.75
570,dagsavisen.no,7,194.63.248.52,NO,59.95,10.75
571,patentstyret.no,2,195.0.224.1,NO,59.2442,10.3966
572,patentstyret.no,3,195.0.242.133,NO,59.95,10.75
573,patentstyret.no,4,195.0.242.187,NO,59.95,10.75
574,patentstyret.no,5,195.0.244.148,NO,59.95,10.75
575,patentstyret.no,6,193.71.214.23,NO,59.3776,10.7503
576,inkrement.no,2,195.0.224.1,NO,59.2442,10.3966
577,inkrement.no,3,195.0.242.133,NO,59.95,10.75
578,inkrement.no,4,193.75.1.70,NO,59.95,10.75
579,inkrement.no,5,193.90.113.13,NO,59.95,10.75
580,inkrement.no,6,195.245.240.181,SE,59.3247,18.055999999999997
581,inkrement.no,7,104.44.225.161,US,37.751,-97.822
582,inkrement.no,8,104.44.5.7,US,37.751,-97.822
583,inkrement.no,9,104.44.4.214,US,37.751,-97.822
584,inkrement.no,10,104.44.5.47,US,37.751,-97.822
585,inkrement.no,11,104.44.10.63,US,37.751,-97.822
586,friflyt.no,2,195.0.224.1,NO,59.2442,10.3966
587,friflyt.no,3,195.0.242.133,NO,59.95,10.75
588,friflyt.no,4,195.0.244.48,NO,59.95,10.75
589,friflyt.no,5,99.82.177.28,US,39.0481,-77.4728
590,solmedia.no,2,195.0.224.1,NO,59.2442,10.3966
591,solmedia.no,3,195.0.242.137,NO,59.95,10.75
592,solmedia.no,4,195.0.240.151,NO,59.95,10.75
593,solmedia.no,9,104.25.36.101,US,37.751,-97.822
594,sandslifysioterapi.no,2,195.0.224.1,NO,59.2442,10.3966
595,sandslifysioterapi.no,3,195.0.244.48,NO,59.95,10.75
596,sandslifysioterapi.no,4,185.1.55.66,NO,59.905,10.7487
597,sandslifysioterapi.no,5,213.167.114.218,NO,59.95,10.75
598,sandslifysioterapi.no,6,81.166.123.92,NO,59.4163,5.4045
599,sandslifysioterapi.no,7,81.166.123.55,NO,59.4163,5.4045
600,sandslifysioterapi.no,8,81.167.46.203,NO,59.7439,10.2045
601,sandslifysioterapi.no,9,46.250.209.66,NO,62.7375,7.1591
602,sandslifysioterapi.no,10,213.162.241.97,NO,59.95,10.75
603,norgesenergi.no,2,195.0.224.1,NO,59.2442,10.3966
604,norgesenergi.no,3,195.0.242.137,NO,59.95,10.75
605,norgesenergi.no,4,193.75.1.68,NO,59.95,10.75
606,norgesenergi.no,5,193.90.113.13,NO,59.95,10.75
607,norgesenergi.no,6,195.245.240.181,SE,59.3247,18.055999999999997
608,norgesenergi.no,7,104.44.224.139,US,37.751,-97.822
609,norgesenergi.no,8,104.44.5.7,US,37.751,-97.822
610,norgesenergi.no,9,104.44.4.214,US,37.751,-97.822
611,norgesenergi.no,10,104.44.5.47,US,37.751,-97.822
612,norgesenergi.no,11,104.44.10.63,US,37.751,-97.822
613,united.no,2,195.0.224.1,NO,59.2442,10.3966
614,united.no,3,195.0.242.137,NO,59.95,10.75
615,united.no,4,195.0.240.151,NO,59.95,10.75
616,united.no,9,104.20.87.14,US,37.751,-97.822
617,fjordkraft.no,2,195.0.224.1,NO,59.2442,10.3966
618,fjordkraft.no,3,195.0.242.133,NO,59.95,10.75
619,fjordkraft.no,4,195.0.244.48,NO,59.95,10.75
620,fjordkraft.no,5,185.1.55.59,NO,59.905,10.7487
621,fjordkraft.no,6,193.28.236.254,NO,59.95,10.75
622,fjordkraft.no,7,62.97.244.190,NO,59.95,10.75
623,oslobilauksjon.no,2,195.0.224.1,NO,59.2442,10.3966
624,oslobilauksjon.no,3,195.0.242.133,NO,59.95,10.75
625,oslobilauksjon.no,4,195.0.244.48,NO,59.95,10.75
626,oslobilauksjon.no,5,62.140.27.85,RO,44.4333,26.1
627,oslobilauksjon.no,6,4.69.153.10,US,37.751,-97.822
628,oslobilauksjon.no,7,212.162.1.66,GB,51.4964,-0.1224
629,oslobilauksjon.no,8,213.203.225.213,DE,51.2993,9.491
630,oslobilauksjon.no,9,213.131.239.202,DE,48.04600000000001,11.968
631,oslobilauksjon.no,10,78.138.80.10,DE,51.2993,9.491
632,oslobilauksjon.no,11,87.119.211.253,DE,51.2993,9.491
633,gregos.no,2,195.0.224.1,NO,59.2442,10.3966
634,gregos.no,3,195.0.242.133,NO,59.95,10.75
635,gregos.no,4,195.0.244.48,NO,59.95,10.75
636,gregos.no,5,62.140.27.85,RO,44.4333,26.1
637,gregos.no,6,4.69.143.234,US,37.751,-97.822
638,gregos.no,7,4.69.143.234,US,37.751,-97.822
639,gregos.no,8,213.242.108.214,GB,51.4964,-0.1224
640,gregos.no,9,46.30.210.18,DK,55.6759,12.5655
641,gregos.no,10,46.30.210.19,DK,55.6759,12.5655
642,gregos.no,11,46.30.214.29,DK,55.6759,12.5655
643,gregos.no,12,46.30.215.141,DK,55.6759,12.5655
644,h-a.no,2,195.0.224.1,NO,59.2442,10.3966
645,h-a.no,3,195.0.242.133,NO,59.95,10.75
646,h-a.no,4,195.0.244.48,NO,59.95,10.75
647,h-a.no,5,185.1.55.59,NO,59.905,10.7487
648,h-a.no,6,193.28.236.242,NO,59.95,10.75
649,h-a.no,7,82.147.49.213,NO,60.726000000000006,10.6133
650,h-a.no,8,82.147.49.214,NO,60.726000000000006,10.6133
651,fn.no,2,195.0.224.1,NO,59.2442,10.3966
652,fn.no,3,195.0.242.133,NO,59.95,10.75
653,fn.no,4,195.0.244.48,NO,59.95,10.75
654,fn.no,5,195.18.217.61,NO,59.95,10.75
655,fn.no,6,81.175.32.225,NO,59.905,10.7487
656,fn.no,7,81.175.32.118,NO,59.905,10.7487
657,fn.no,8,81.175.32.130,NO,59.905,10.7487
658,fn.no,9,64.28.5.186,NO,59.905,10.7487
659,fn.no,10,64.28.28.230,NO,59.9127,10.7461
660,ks.no,2,195.0.224.1,NO,59.2442,10.3966
661,ks.no,3,195.0.242.133,NO,59.95,10.75
662,ks.no,4,195.0.244.48,NO,59.95,10.75
663,ks.no,5,185.1.55.22,NO,59.905,10.7487
664,ks.no,6,194.63.255.4,NO,59.95,10.75
665,ks.no,7,194.63.248.52,NO,59.95,10.75
666,komplettbank.no,2,195.0.224.1,NO,59.2442,10.3966
667,komplettbank.no,3,195.0.242.133,NO,59.95,10.75
668,komplettbank.no,4,195.0.244.48,NO,59.95,10.75
669,komplettbank.no,5,185.1.55.66,NO,59.905,10.7487
670,komplettbank.no,6,213.167.114.218,NO,59.95,10.75
671,komplettbank.no,7,81.166.123.92,NO,59.4163,5.4045
672,komplettbank.no,8,81.166.123.55,NO,59.4163,5.4045
673,komplettbank.no,9,81.167.46.203,NO,59.7439,10.2045
674,komplettbank.no,10,213.162.248.20,NO,59.95,10.75
675,komplettbank.no,11,213.162.250.36,NO,59.95,10.75
676,maksimer.no,2,195.0.224.1,NO,59.2442,10.3966
677,maksimer.no,3,195.0.242.137,NO,59.95,10.75
678,maksimer.no,4,195.0.240.151,NO,59.95,10.75
679,maksimer.no,9,213.239.224.38,DE,51.2993,9.491
680,maksimer.no,10,213.239.224.166,DE,51.2993,9.491
681,maksimer.no,11,213.239.224.173,DE,51.2993,9.491
682,maksimer.no,12,213.239.245.178,DE,51.2993,9.491
683,maksimer.no,13,213.239.245.98,DE,51.2993,9.491
684,maksimer.no,14,94.130.16.154,DE,51.2993,9.491
685,sognefjord.no,2,195.0.224.1,NO,59.2442,10.3966
686,sognefjord.no,3,195.0.242.137,NO,59.95,10.75
687,sognefjord.no,4,195.0.240.151,NO,59.95,10.75
688,sognefjord.no,5,62.140.27.81,RO,44.4333,26.1
689,sognefjord.no,6,212.187.166.158,GB,51.5085,-0.1257
690,finncdn.no,2,195.0.224.1,NO,59.2442,10.3966
691,finncdn.no,3,195.0.242.133,NO,59.95,10.75
692,finncdn.no,4,195.0.244.48,NO,59.95,10.75
693,finncdn.no,5,62.140.27.85,RO,44.4333,26.1
694,finncdn.no,6,212.73.250.106,ES,41.5159,2.1246
695,finncdn.no,7,151.101.193.62,US,37.751,-97.822
696,pameldingssystem.no,2,195.0.224.1,NO,59.2442,10.3966
697,pameldingssystem.no,3,195.0.242.133,NO,59.95,10.75
698,pameldingssystem.no,4,195.0.244.48,NO,59.95,10.75
699,pameldingssystem.no,5,185.1.55.72,NO,59.905,10.7487
700,pameldingssystem.no,6,62.122.253.30,NO,59.1312,10.2166
701,medisinskyogaterapi.no,2,195.0.224.1,NO,59.2442,10.3966
702,medisinskyogaterapi.no,3,195.0.242.133,NO,59.95,10.75
703,medisinskyogaterapi.no,4,195.0.244.48,NO,59.95,10.75
704,medisinskyogaterapi.no,5,185.1.55.66,NO,59.905,10.7487
705,medisinskyogaterapi.no,6,213.167.114.218,NO,59.95,10.75
706,medisinskyogaterapi.no,7,81.166.123.243,NO,59.4163,5.4045
707,medisinskyogaterapi.no,8,81.166.123.169,NO,59.4163,5.4045
708,medisinskyogaterapi.no,9,89.151.245.57,NO,63.5833,11.0
709,medisinskyogaterapi.no,10,178.164.28.146,NO,64.7422,12.845
710,medisinskyogaterapi.no,11,178.164.11.101,NO,63.9863,11.1138
711,twe.no,2,195.0.224.1,NO,59.2442,10.3966
712,twe.no,3,195.0.242.133,NO,59.95,10.75
713,twe.no,4,195.0.244.48,NO,59.95,10.75
714,twe.no,5,99.82.177.28,US,39.0481,-77.4728
715,twe.no,6,143.204.47.70,US,47.6339,-122.3476
716,kode24.no,2,195.0.224.1,NO,59.2442,10.3966
717,kode24.no,3,195.0.242.133,NO,59.95,10.75
718,kode24.no,4,195.0.244.48,NO,59.95,10.75
719,kode24.no,5,185.1.55.81,NO,59.905,10.7487
720,kode24.no,6,87.238.33.180,NO,59.905,10.7487
721,mascareignesislands.no,2,195.0.224.1,NO,59.2442,10.3966
722,mascareignesislands.no,3,195.0.242.133,NO,59.95,10.75
723,mascareignesislands.no,4,195.0.244.48,NO,59.95,10.75
724,mascareignesislands.no,5,62.140.27.85,RO,44.4333,26.1
725,mascareignesislands.no,6,129.250.9.49,US,37.751,-97.822
726,mascareignesislands.no,7,129.250.3.68,US,37.751,-97.822
727,mascareignesislands.no,8,129.250.4.69,US,37.751,-97.822
728,mascareignesislands.no,9,129.250.6.162,US,37.751,-97.822
729,mascareignesislands.no,10,129.250.3.84,US,37.751,-97.822
730,mascareignesislands.no,11,129.250.5.12,US,37.751,-97.822
731,mascareignesislands.no,12,129.250.5.14,US,37.751,-97.822
732,mascareignesislands.no,13,129.250.2.164,US,37.751,-97.822
733,mascareignesislands.no,14,131.103.117.102,US,37.751,-97.822
734,mascareignesislands.no,15,216.117.50.146,US,30.1044,-95.5066
735,seagull.no,2,195.0.224.1,NO,59.2442,10.3966
736,seagull.no,3,195.0.242.133,NO,59.95,10.75
737,seagull.no,4,195.0.244.48,NO,59.95,10.75
738,seagull.no,5,185.1.55.66,NO,59.905,10.7487
739,seagull.no,6,213.167.114.218,NO,59.95,10.75
740,seagull.no,7,81.166.123.92,NO,59.4163,5.4045
741,seagull.no,8,81.166.123.55,NO,59.4163,5.4045
742,seagull.no,9,81.167.46.203,NO,59.7439,10.2045
743,seagull.no,10,46.250.209.66,NO,62.7375,7.1591
744,dataporten.no,2,195.0.224.1,NO,59.2442,10.3966
745,dataporten.no,3,195.0.242.133,NO,59.95,10.75
746,dataporten.no,4,195.0.244.48,NO,59.95,10.75
747,dataporten.no,5,185.1.55.1,NO,59.905,10.7487
748,dataporten.no,6,128.39.255.25,NO,59.4876,10.3176
749,dataporten.no,7,158.36.100.19,NO,59.905,10.7487
750,medialaben.no,2,195.0.224.1,NO,59.2442,10.3966
751,medialaben.no,3,195.0.242.133,NO,59.95,10.75
752,medialaben.no,4,195.0.244.48,NO,59.95,10.75
753,medialaben.no,5,185.1.55.81,NO,59.905,10.7487
754,medialaben.no,6,87.238.33.182,NO,59.905,10.7487
755,vikebladet.no,2,195.0.224.1,NO,59.2442,10.3966
756,vikebladet.no,3,195.0.242.133,NO,59.95,10.75
757,vikebladet.no,4,195.0.243.37,NO,59.95,10.75
758,vikebladet.no,5,195.0.242.209,NO,59.95,10.75
759,vikebladet.no,6,195.1.202.134,NO,59.9127,10.7461
760,vikebladet.no,7,193.161.16.133,NO,59.95,10.75
761,getinspired.no,2,195.0.224.1,NO,59.2442,10.3966
762,getinspired.no,3,195.0.242.133,NO,59.95,10.75
763,getinspired.no,4,195.0.244.48,NO,59.95,10.75
764,getinspired.no,5,185.1.55.66,NO,59.905,10.7487
765,getinspired.no,6,213.167.114.218,NO,59.95,10.75
766,getinspired.no,7,81.166.123.92,NO,59.4163,5.4045
767,getinspired.no,8,213.167.114.3,NO,59.95,10.75
768,getinspired.no,9,81.166.114.187,NO,59.95,10.75
769,getinspired.no,10,109.247.69.175,NO,58.7354,5.6477
770,bokklubben.no,2,195.0.224.1,NO,59.2442,10.3966
771,bokklubben.no,3,195.0.242.133,NO,59.95,10.75
772,bokklubben.no,4,195.0.241.203,NO,59.95,10.75
773,bokklubben.no,5,195.0.242.31,NO,59.95,10.75
774,bokklubben.no,6,195.1.41.218,NO,59.3059,10.1765
775,bokklubben.no,7,185.11.1.21,NO,59.95,10.75
776,bokklubben.no,8,185.11.0.110,NO,59.95,10.75
777,larkceciliekinstad.no,2,195.0.224.1,NO,59.2442,10.3966
778,larkceciliekinstad.no,3,195.0.242.137,NO,59.95,10.75
779,larkceciliekinstad.no,4,195.0.240.151,NO,59.95,10.75
780,larkceciliekinstad.no,5,83.145.10.220,SE,59.3326,18.0649
781,larkceciliekinstad.no,6,83.145.7.146,SE,59.3326,18.0649
782,larkceciliekinstad.no,7,91.218.186.93,NO,59.95,10.75
783,larkceciliekinstad.no,8,217.170.200.2,NO,59.9127,10.7461
784,larkceciliekinstad.no,9,217.170.197.132,NO,59.95,10.75
785,kelkoo.no,2,195.0.224.1,NO,59.2442,10.3966
786,kelkoo.no,3,195.0.242.133,NO,59.95,10.75
787,kelkoo.no,4,193.75.1.70,NO,59.95,10.75
788,kelkoo.no,5,193.90.113.13,NO,59.95,10.75
789,kelkoo.no,6,194.68.123.160,SE,56.5248,16.3788
790,kelkoo.no,7,95.211.115.41,NL,52.3824,4.8995
791,kelkoo.no,8,95.211.116.48,NL,52.3824,4.8995
792,blafjella.no,2,195.0.224.1,NO,59.2442,10.3966
793,blafjella.no,3,195.0.242.137,NO,59.95,10.75
794,blafjella.no,4,195.0.240.151,NO,59.95,10.75
795,blafjella.no,5,83.145.10.220,SE,59.3326,18.0649
796,blafjella.no,6,83.145.7.146,SE,59.3326,18.0649
797,blafjella.no,7,91.218.186.93,NO,59.95,10.75
798,blafjella.no,8,217.170.200.2,NO,59.9127,10.7461
799,autopass.no,2,195.0.224.1,NO,59.2442,10.3966
800,autopass.no,3,195.0.242.133,NO,59.95,10.75
801,autopass.no,4,195.0.244.48,NO,59.95,10.75
802,autopass.no,5,185.1.55.16,NO,59.905,10.7487
803,autopass.no,6,80.232.26.210,NO,59.95,10.75
804,autopass.no,7,85.19.95.161,NO,59.95,10.75
805,autopass.no,8,146.2.1.129,NO,59.95,10.75
806,vita.no,2,195.0.224.1,NO,59.2442,10.3966
807,vita.no,3,195.0.242.133,NO,59.95,10.75
808,vita.no,4,195.0.244.48,NO,59.95,10.75
809,vita.no,5,185.1.55.66,NO,59.905,10.7487
810,vita.no,6,213.167.114.218,NO,59.95,10.75
811,vita.no,7,81.166.123.92,NO,59.4163,5.4045
812,vita.no,8,213.167.114.3,NO,59.95,10.75
813,vita.no,9,81.166.114.187,NO,59.95,10.75
814,vita.no,10,109.247.69.168,NO,58.7354,5.6477
815,onecall.no,2,195.0.224.1,NO,59.2442,10.3966
816,onecall.no,3,195.0.242.133,NO,59.95,10.75
817,onecall.no,4,195.0.244.48,NO,59.95,10.75
818,onecall.no,5,148.122.8.5,NO,59.95,10.75
819,onecall.no,6,146.172.105.17,NO,59.95,10.75
820,onecall.no,7,146.172.19.70,NO,59.95,10.75
821,onecall.no,8,193.212.20.78,NO,59.95,10.75
822,onecall.no,9,185.45.36.12,NO,59.95,10.75
823,onecall.no,10,147.111.135.10,NO,59.2,10.9333
824,cvnerden.no,2,195.0.224.1,NO,59.2442,10.3966
825,cvnerden.no,3,195.0.242.137,NO,59.95,10.75
826,cvnerden.no,4,195.0.240.151,NO,59.95,10.75
827,cvnerden.no,9,213.239.224.26,DE,51.2993,9.491
828,cvnerden.no,10,213.239.224.153,DE,51.2993,9.491
829,cvnerden.no,11,213.239.224.218,DE,51.2993,9.491
830,cvnerden.no,12,213.239.224.245,DE,51.2993,9.491
831,cvnerden.no,13,213.239.229.118,DE,51.2993,9.491
832,cvnerden.no,14,46.4.95.14,DE,51.2993,9.491
833,vartoslo.no,2,195.0.224.1,NO,59.2442,10.3966
834,vartoslo.no,3,195.0.242.137,NO,59.95,10.75
835,vartoslo.no,4,195.0.240.151,NO,59.95,10.75
836,vartoslo.no,9,104.27.128.142,US,37.751,-97.822
837,fjord1.no,2,195.0.224.1,NO,59.2442,10.3966
838,fjord1.no,3,195.0.242.133,NO,59.95,10.75
839,fjord1.no,4,195.0.244.48,NO,59.95,10.75
840,fjord1.no,5,99.82.177.28,US,39.0481,-77.4728
841,simula.no,2,195.0.224.1,NO,59.2442,10.3966
842,simula.no,3,195.0.242.133,NO,59.95,10.75
843,simula.no,4,195.0.244.48,NO,59.95,10.75
844,simula.no,5,62.140.27.85,RO,44.4333,26.1
845,simula.no,6,54.36.50.32,FR,48.8582,2.3387
846,simula.no,7,91.121.215.196,FR,48.8582,2.3387
847,simula.no,8,37.187.232.55,FR,48.8582,2.3387
848,simula.no,9,51.255.182.238,FR,48.8582,2.3387
849,simula.no,10,92.222.54.3,FR,48.8628,2.3292
850,simula.no,11,217.182.88.187,FR,48.8582,2.3387
851,baathjelp.no,2,195.0.224.1,NO,59.2442,10.3966
852,baathjelp.no,3,195.0.242.133,NO,59.95,10.75
853,baathjelp.no,4,195.0.244.48,NO,59.95,10.75
854,baathjelp.no,5,185.1.55.16,NO,59.905,10.7487
855,baathjelp.no,6,80.232.26.85,NO,59.95,10.75
856,baathjelp.no,7,85.19.92.22,NO,59.95,10.75
857,baathjelp.no,8,85.19.215.230,NO,59.8995,10.6287
858,baathjelp.no,9,89.221.243.12,NO,59.7439,10.2045
859,kvinneguiden.no,2,195.0.224.1,NO,59.2442,10.3966
860,kvinneguiden.no,3,195.0.242.137,NO,59.95,10.75
861,kvinneguiden.no,4,195.0.240.151,NO,59.95,10.75
862,kvinneguiden.no,9,104.27.186.21,US,37.751,-97.822
863,norges-bank.no,2,195.0.224.1,NO,59.2442,10.3966
864,norges-bank.no,3,195.0.242.133,NO,59.95,10.75
865,norges-bank.no,4,195.0.244.48,NO,59.95,10.75
866,norges-bank.no,5,148.122.8.5,NO,59.95,10.75
867,norges-bank.no,6,146.172.105.17,NO,59.95,10.75
868,norges-bank.no,7,146.172.19.2,NO,59.95,10.75
869,norges-bank.no,8,194.248.40.150,NO,59.95,10.75
870,norges-bank.no,9,192.146.170.2,NO,59.95,10.75
871,norges-bank.no,10,139.112.3.5,NO,59.434,10.6577
872,norges-bank.no,11,139.112.3.5,NO,59.434,10.6577
873,norges-bank.no,12,139.112.129.144,NO,59.95,10.75
874,njff.no,2,195.0.224.1,NO,59.2442,10.3966
875,njff.no,3,195.0.242.137,NO,59.95,10.75
876,njff.no,4,193.75.1.68,NO,59.95,10.75
877,njff.no,5,193.90.113.13,NO,59.95,10.75
878,njff.no,6,195.245.240.181,SE,59.3247,18.055999999999997
879,njff.no,7,104.44.225.161,US,37.751,-97.822
880,njff.no,8,104.44.5.7,US,37.751,-97.822
881,njff.no,9,104.44.4.214,US,37.751,-97.822
882,njff.no,10,104.44.5.47,US,37.751,-97.822
883,njff.no,11,104.44.10.67,NL,52.3556,4.9135
884,miljostatus.no,2,195.0.224.1,NO,59.2442,10.3966
885,miljostatus.no,3,195.0.242.133,NO,59.95,10.75
886,miljostatus.no,4,195.0.244.48,NO,59.95,10.75
887,miljostatus.no,5,185.1.55.22,NO,59.905,10.7487
888,miljostatus.no,6,194.63.255.4,NO,59.95,10.75
889,miljostatus.no,7,194.63.248.52,NO,59.95,10.75
890,tui.no,2,195.0.224.1,NO,59.2442,10.3966
